,name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,DATETIME1,date,start_date,time,pointh,end_date
153,Anita,1977,09,2,06,24.2,-97.1,hurricane,5,150,926,,,1977-09-02 06:00:00,1977-09-02,1977-09-02,06:00:00,POINT (24.2 -97.1),1977-10-02
152,Anita,1977,09,2,00,24.6,-96.2,hurricane,5,140,931,,,1977-09-02 00:00:00,1977-09-02,1977-09-02,00:00:00,POINT (24.6 -96.2),1977-10-02
155,Anita,1977,09,2,18,23.1,-99.2,hurricane,1,70,978,,,1977-09-02 18:00:00,1977-09-02,1977-09-02,18:00:00,POINT (23.1 -99.2),1977-10-02
154,Anita,1977,09,2,12,23.7,-98,hurricane,4,120,940,,,1977-09-02 12:00:00,1977-09-02,1977-09-02,12:00:00,POINT (23.7 -98),1977-10-02
156,Anita,1977,09,3,00,22.5,-101,tropical storm,0,40,998,,,1977-09-03 00:00:00,1977-09-03,1977-09-03,00:00:00,POINT (22.5 -101),1977-10-03
157,Anita,1977,09,3,06,22,-103,tropical depression,-1,25,1011,,,1977-09-03 06:00:00,1977-09-03,1977-09-03,06:00:00,POINT (22 -103),1977-10-03
158,Clara,1977,09,5,12,32.8,-80,tropical depression,-1,20,1015,,,1977-09-05 12:00:00,1977-09-05,1977-09-05,12:00:00,POINT (32.8 -80),1977-10-05
159,Clara,1977,09,5,18,33.2,-79,tropical depression,-1,20,1014,,,1977-09-05 18:00:00,1977-09-05,1977-09-05,18:00:00,POINT (33.2 -79),1977-10-05
160,Clara,1977,09,6,00,33.6,-78.2,tropical depression,-1,20,1013,,,1977-09-06 00:00:00,1977-09-06,1977-09-06,00:00:00,POINT (33.6 -78.2),1977-10-06
161,Clara,1977,09,6,06,33.8,-77.6,tropical depression,-1,25,1012,,,1977-09-06 06:00:00,1977-09-06,1977-09-06,06:00:00,POINT (33.8 -77.6),1977-10-06
162,Clara,1977,09,6,12,34,-77,tropical depression,-1,25,1011,,,1977-09-06 12:00:00,1977-09-06,1977-09-06,12:00:00,POINT (34 -77),1977-10-06
163,Clara,1977,09,6,18,34.2,-76.4,tropical depression,-1,25,1010,,,1977-09-06 18:00:00,1977-09-06,1977-09-06,18:00:00,POINT (34.2 -76.4),1977-10-06
164,Clara,1977,09,7,00,34.4,-75.8,tropical depression,-1,30,1010,,,1977-09-07 00:00:00,1977-09-07,1977-09-07,00:00:00,POINT (34.4 -75.8),1977-10-07
165,Clara,1977,09,7,06,34.6,-75,tropical depression,-1,30,1010,,,1977-09-07 06:00:00,1977-09-07,1977-09-07,06:00:00,POINT (34.6 -75),1977-10-07
166,Clara,1977,09,7,12,34.7,-74.3,tropical depression,-1,30,1010,,,1977-09-07 12:00:00,1977-09-07,1977-09-07,12:00:00,POINT (34.7 -74.3),1977-10-07
167,Clara,1977,09,7,18,34.9,-73,tropical depression,-1,30,1010,,,1977-09-07 18:00:00,1977-09-07,1977-09-07,18:00:00,POINT (34.9 -73),1977-10-07
168,Clara,1977,09,8,00,35.1,-71.7,tropical storm,0,35,1006,,,1977-09-08 00:00:00,1977-09-08,1977-09-08,00:00:00,POINT (35.1 -71.7),1977-10-08
169,Clara,1977,09,8,06,35.3,-69.7,tropical storm,0,45,1001,,,1977-09-08 06:00:00,1977-09-08,1977-09-08,06:00:00,POINT (35.3 -69.7),1977-10-08
170,Clara,1977,09,8,12,35.5,-67.7,hurricane,1,65,993,,,1977-09-08 12:00:00,1977-09-08,1977-09-08,12:00:00,POINT (35.5 -67.7),1977-10-08
171,Clara,1977,09,8,18,35.6,-66.2,hurricane,1,65,994,,,1977-09-08 18:00:00,1977-09-08,1977-09-08,18:00:00,POINT (35.6 -66.2),1977-10-08
172,Clara,1977,09,9,00,35.5,-64.6,hurricane,1,65,998,,,1977-09-09 00:00:00,1977-09-09,1977-09-09,00:00:00,POINT (35.5 -64.6),1977-10-09
173,Clara,1977,09,9,06,34.8,-63.5,tropical storm,0,60,1000,,,1977-09-09 06:00:00,1977-09-09,1977-09-09,06:00:00,POINT (34.8 -63.5),1977-10-09
174,Clara,1977,09,9,12,34,-62.8,tropical storm,0,55,999,,,1977-09-09 12:00:00,1977-09-09,1977-09-09,12:00:00,POINT (34 -62.8),1977-10-09
175,Clara,1977,09,9,18,33.4,-62.8,tropical storm,0,50,1001,,,1977-09-09 18:00:00,1977-09-09,1977-09-09,18:00:00,POINT (33.4 -62.8),1977-10-09
176,Clara,1977,09,10,00,32.8,-63.2,tropical storm,0,45,1000,,,1977-09-10 00:00:00,1977-09-10,1977-09-10,00:00:00,POINT (32.8 -63.2),1977-10-10
177,Clara,1977,09,10,06,32.8,-63.6,tropical storm,0,40,1000,,,1977-09-10 06:00:00,1977-09-10,1977-09-10,06:00:00,POINT (32.8 -63.6),1977-10-10
178,Clara,1977,09,10,12,33,-63.8,tropical storm,0,45,1001,,,1977-09-10 12:00:00,1977-09-10,1977-09-10,12:00:00,POINT (33 -63.8),1977-10-10
179,Clara,1977,09,10,18,33.5,-63.7,tropical storm,0,45,1001,,,1977-09-10 18:00:00,1977-09-10,1977-09-10,18:00:00,POINT (33.5 -63.7),1977-10-10
180,Clara,1977,09,11,00,34.2,-63.2,tropical storm,0,45,1002,,,1977-09-11 00:00:00,1977-09-11,1977-09-11,00:00:00,POINT (34.2 -63.2),1977-10-11
181,Clara,1977,09,11,06,34.8,-62.5,tropical storm,0,45,1002,,,1977-09-11 06:00:00,1977-09-11,1977-09-11,06:00:00,POINT (34.8 -62.5),1977-10-11
182,Evelyn,1977,10,13,18,26.9,-62.9,tropical depression,-1,30,1010,,,1977-10-13 18:00:00,1977-10-13,1977-10-13,18:00:00,POINT (26.9 -62.9),1977-11-12
183,Evelyn,1977,10,14,00,29,-64,tropical depression,-1,30,1008,,,1977-10-14 00:00:00,1977-10-14,1977-10-14,00:00:00,POINT (29 -64),1977-11-13
184,Evelyn,1977,10,14,06,30.9,-64.9,tropical storm,0,35,1005,,,1977-10-14 06:00:00,1977-10-14,1977-10-14,06:00:00,POINT (30.9 -64.9),1977-11-13
185,Evelyn,1977,10,14,12,33,-64.9,tropical storm,0,40,1002,,,1977-10-14 12:00:00,1977-10-14,1977-10-14,12:00:00,POINT (33 -64.9),1977-11-13
186,Evelyn,1977,10,14,18,35.9,-64.4,tropical storm,0,50,999,,,1977-10-14 18:00:00,1977-10-14,1977-10-14,18:00:00,POINT (35.9 -64.4),1977-11-13
187,Evelyn,1977,10,15,00,39.2,-63.3,hurricane,1,65,994,,,1977-10-15 00:00:00,1977-10-15,1977-10-15,00:00:00,POINT (39.2 -63.3),1977-11-14
188,Evelyn,1977,10,15,06,42.4,-61.5,hurricane,1,70,996,,,1977-10-15 06:00:00,1977-10-15,1977-10-15,06:00:00,POINT (42.4 -61.5),1977-11-14
189,Evelyn,1977,10,15,12,45.5,-60.1,hurricane,1,70,998,,,1977-10-15 12:00:00,1977-10-15,1977-10-15,12:00:00,POINT (45.5 -60.1),1977-11-14
190,Evelyn,1977,10,15,18,47.4,-59.2,hurricane,1,70,999,,,1977-10-15 18:00:00,1977-10-15,1977-10-15,18:00:00,POINT (47.4 -59.2),1977-11-14
191,Amelia,1978,07,30,18,25.7,-97,tropical depression,-1,30,1006,,,1978-07-30 18:00:00,1978-07-30,1978-07-30,18:00:00,POINT (25.7 -97),1978-08-29
192,Amelia,1978,07,31,00,26.4,-97.4,tropical storm,0,45,1005,,,1978-07-31 00:00:00,1978-07-31,1978-07-31,00:00:00,POINT (26.4 -97.4),1978-08-30
193,Amelia,1978,07,31,06,27.2,-97.8,tropical storm,0,40,1007,,,1978-07-31 06:00:00,1978-07-31,1978-07-31,06:00:00,POINT (27.2 -97.8),1978-08-30
194,Amelia,1978,07,31,12,28,-98.2,tropical storm,0,35,1008,,,1978-07-31 12:00:00,1978-07-31,1978-07-31,12:00:00,POINT (28 -98.2),1978-08-30
195,Amelia,1978,07,31,18,28.6,-98.7,tropical depression,-1,30,1010,,,1978-07-31 18:00:00,1978-07-31,1978-07-31,18:00:00,POINT (28.6 -98.7),1978-08-30
196,Amelia,1978,08,1,00,29.3,-99.2,tropical depression,-1,25,1010,,,1978-08-01 00:00:00,1978-08-01,1978-08-01,00:00:00,POINT (29.3 -99.2),1978-08-31
197,Bess,1978,08,5,12,25.3,-90.4,tropical depression,-1,20,1012,,,1978-08-05 12:00:00,1978-08-05,1978-08-05,12:00:00,POINT (25.3 -90.4),1978-09-04
198,Bess,1978,08,5,18,25.1,-91,tropical depression,-1,20,1012,,,1978-08-05 18:00:00,1978-08-05,1978-08-05,18:00:00,POINT (25.1 -91),1978-09-04
200,Bess,1978,08,6,06,24.5,-92.5,tropical depression,-1,30,1010,,,1978-08-06 06:00:00,1978-08-06,1978-08-06,06:00:00,POINT (24.5 -92.5),1978-09-05
199,Bess,1978,08,6,00,24.8,-91.8,tropical depression,-1,25,1011,,,1978-08-06 00:00:00,1978-08-06,1978-08-06,00:00:00,POINT (24.8 -91.8),1978-09-05
202,Bess,1978,08,6,18,23.9,-94,tropical storm,0,35,1008,,,1978-08-06 18:00:00,1978-08-06,1978-08-06,18:00:00,POINT (23.9 -94),1978-09-05
201,Bess,1978,08,6,12,24.2,-93.3,tropical depression,-1,30,1009,,,1978-08-06 12:00:00,1978-08-06,1978-08-06,12:00:00,POINT (24.2 -93.3),1978-09-05
210,Cora,1978,08,7,12,13,-35,tropical depression,-1,25,1010,,,1978-08-07 12:00:00,1978-08-07,1978-08-07,12:00:00,POINT (13 -35),1978-09-06
203,Bess,1978,08,7,00,23.3,-95,tropical storm,0,40,1007,,,1978-08-07 00:00:00,1978-08-07,1978-08-07,00:00:00,POINT (23.3 -95),1978-09-06
204,Bess,1978,08,7,06,22.8,-95.7,tropical storm,0,40,1006,,,1978-08-07 06:00:00,1978-08-07,1978-08-07,06:00:00,POINT (22.8 -95.7),1978-09-06
205,Bess,1978,08,7,12,22.2,-96.2,tropical storm,0,40,1005,,,1978-08-07 12:00:00,1978-08-07,1978-08-07,12:00:00,POINT (22.2 -96.2),1978-09-06
206,Bess,1978,08,7,18,21.6,-96.6,tropical storm,0,45,1006,,,1978-08-07 18:00:00,1978-08-07,1978-08-07,18:00:00,POINT (21.6 -96.6),1978-09-06
211,Cora,1978,08,7,18,13.4,-36.2,tropical depression,-1,25,1010,,,1978-08-07 18:00:00,1978-08-07,1978-08-07,18:00:00,POINT (13.4 -36.2),1978-09-06
208,Bess,1978,08,8,06,20.4,-96.9,tropical storm,0,40,1008,,,1978-08-08 06:00:00,1978-08-08,1978-08-08,06:00:00,POINT (20.4 -96.9),1978-09-07
207,Bess,1978,08,8,00,21.1,-96.8,tropical storm,0,45,1007,,,1978-08-08 00:00:00,1978-08-08,1978-08-08,00:00:00,POINT (21.1 -96.8),1978-09-07
209,Bess,1978,08,8,12,20,-97,tropical depression,-1,25,1010,,,1978-08-08 12:00:00,1978-08-08,1978-08-08,12:00:00,POINT (20 -97),1978-09-07
212,Cora,1978,08,8,00,13.8,-37.8,tropical depression,-1,25,1009,,,1978-08-08 00:00:00,1978-08-08,1978-08-08,00:00:00,POINT (13.8 -37.8),1978-09-07
213,Cora,1978,08,8,06,13.9,-39.6,tropical depression,-1,30,1008,,,1978-08-08 06:00:00,1978-08-08,1978-08-08,06:00:00,POINT (13.9 -39.6),1978-09-07
214,Cora,1978,08,8,12,14,-41.5,tropical storm,0,50,1003,,,1978-08-08 12:00:00,1978-08-08,1978-08-08,12:00:00,POINT (14 -41.5),1978-09-07
215,Cora,1978,08,8,18,14,-43.2,hurricane,1,65,990,,,1978-08-08 18:00:00,1978-08-08,1978-08-08,18:00:00,POINT (14 -43.2),1978-09-07
216,Cora,1978,08,9,00,14,-44.9,hurricane,1,80,980,,,1978-08-09 00:00:00,1978-08-09,1978-08-09,00:00:00,POINT (14 -44.9),1978-09-08
217,Cora,1978,08,9,06,13.9,-46.8,hurricane,1,80,980,,,1978-08-09 06:00:00,1978-08-09,1978-08-09,06:00:00,POINT (13.9 -46.8),1978-09-08
218,Cora,1978,08,9,12,13.6,-48.6,hurricane,1,70,988,,,1978-08-09 12:00:00,1978-08-09,1978-08-09,12:00:00,POINT (13.6 -48.6),1978-09-08
219,Cora,1978,08,9,18,13.2,-50.6,hurricane,1,65,998,,,1978-08-09 18:00:00,1978-08-09,1978-08-09,18:00:00,POINT (13.2 -50.6),1978-09-08
220,Cora,1978,08,10,00,12.8,-52.8,tropical storm,0,60,1006,,,1978-08-10 00:00:00,1978-08-10,1978-08-10,00:00:00,POINT (12.8 -52.8),1978-09-09
221,Cora,1978,08,10,06,12.4,-54.8,tropical storm,0,55,1007,,,1978-08-10 06:00:00,1978-08-10,1978-08-10,06:00:00,POINT (12.4 -54.8),1978-09-09
222,Cora,1978,08,10,12,12.2,-56.8,tropical storm,0,55,1007,,,1978-08-10 12:00:00,1978-08-10,1978-08-10,12:00:00,POINT (12.2 -56.8),1978-09-09
223,Cora,1978,08,10,18,12.1,-58.8,tropical storm,0,50,1008,,,1978-08-10 18:00:00,1978-08-10,1978-08-10,18:00:00,POINT (12.1 -58.8),1978-09-09
224,Cora,1978,08,11,00,12,-60.9,tropical storm,0,45,1008,,,1978-08-11 00:00:00,1978-08-11,1978-08-11,00:00:00,POINT (12 -60.9),1978-09-10
225,Cora,1978,08,11,06,12,-62.8,tropical storm,0,35,1008,,,1978-08-11 06:00:00,1978-08-11,1978-08-11,06:00:00,POINT (12 -62.8),1978-09-10
226,Cora,1978,08,11,12,12.1,-64.8,tropical depression,-1,30,1008,,,1978-08-11 12:00:00,1978-08-11,1978-08-11,12:00:00,POINT (12.1 -64.8),1978-09-10
227,Cora,1978,08,11,18,12.1,-66.8,tropical depression,-1,30,1009,,,1978-08-11 18:00:00,1978-08-11,1978-08-11,18:00:00,POINT (12.1 -66.8),1978-09-10
228,Cora,1978,08,12,00,12.2,-68.8,tropical depression,-1,30,1010,,,1978-08-12 00:00:00,1978-08-12,1978-08-12,00:00:00,POINT (12.2 -68.8),1978-09-11
229,Juliet,1978,10,7,18,18,-55.6,tropical depression,-1,25,1011,,,1978-10-07 18:00:00,1978-10-07,1978-10-07,18:00:00,POINT (18 -55.6),1978-11-06
230,Juliet,1978,10,8,00,18.3,-56.6,tropical depression,-1,30,1010,,,1978-10-08 00:00:00,1978-10-08,1978-10-08,00:00:00,POINT (18.3 -56.6),1978-11-07
231,Juliet,1978,10,8,06,18.6,-57.7,tropical depression,-1,30,1009,,,1978-10-08 06:00:00,1978-10-08,1978-10-08,06:00:00,POINT (18.6 -57.7),1978-11-07
232,Juliet,1978,10,8,12,18.8,-58.7,tropical storm,0,35,1008,,,1978-10-08 12:00:00,1978-10-08,1978-10-08,12:00:00,POINT (18.8 -58.7),1978-11-07
233,Juliet,1978,10,8,18,19,-59.8,tropical storm,0,40,1007,,,1978-10-08 18:00:00,1978-10-08,1978-10-08,18:00:00,POINT (19 -59.8),1978-11-07
236,Juliet,1978,10,9,12,19.9,-63,tropical storm,0,45,1006,,,1978-10-09 12:00:00,1978-10-09,1978-10-09,12:00:00,POINT (19.9 -63),1978-11-08
237,Juliet,1978,10,9,18,20.3,-64.2,tropical storm,0,45,1006,,,1978-10-09 18:00:00,1978-10-09,1978-10-09,18:00:00,POINT (20.3 -64.2),1978-11-08
234,Juliet,1978,10,9,00,19.3,-60.9,tropical storm,0,45,1006,,,1978-10-09 00:00:00,1978-10-09,1978-10-09,00:00:00,POINT (19.3 -60.9),1978-11-08
235,Juliet,1978,10,9,06,19.7,-62,tropical storm,0,45,1006,,,1978-10-09 06:00:00,1978-10-09,1978-10-09,06:00:00,POINT (19.7 -62),1978-11-08
238,Juliet,1978,10,10,00,20.9,-65.4,tropical storm,0,45,1006,,,1978-10-10 00:00:00,1978-10-10,1978-10-10,00:00:00,POINT (20.9 -65.4),1978-11-09
239,Juliet,1978,10,10,06,21.7,-67,tropical storm,0,45,1006,,,1978-10-10 06:00:00,1978-10-10,1978-10-10,06:00:00,POINT (21.7 -67),1978-11-09
240,Juliet,1978,10,10,12,22.8,-68.8,tropical storm,0,45,1006,,,1978-10-10 12:00:00,1978-10-10,1978-10-10,12:00:00,POINT (22.8 -68.8),1978-11-09
241,Juliet,1978,10,10,18,24.3,-70.1,tropical storm,0,45,1006,,,1978-10-10 18:00:00,1978-10-10,1978-10-10,18:00:00,POINT (24.3 -70.1),1978-11-09
242,Juliet,1978,10,11,00,26.2,-70.9,tropical storm,0,45,1006,,,1978-10-11 00:00:00,1978-10-11,1978-10-11,00:00:00,POINT (26.2 -70.9),1978-11-10
243,Juliet,1978,10,11,06,28.3,-71,tropical storm,0,40,1006,,,1978-10-11 06:00:00,1978-10-11,1978-10-11,06:00:00,POINT (28.3 -71),1978-11-10
244,Juliet,1978,10,11,12,30.2,-69.9,tropical storm,0,35,1006,,,1978-10-11 12:00:00,1978-10-11,1978-10-11,12:00:00,POINT (30.2 -69.9),1978-11-10
245,Ana,1979,06,19,12,10,-45,tropical depression,-1,25,1011,,,1979-06-19 12:00:00,1979-06-19,1979-06-19,12:00:00,POINT (10 -45),1979-07-19
246,Ana,1979,06,19,18,10.2,-46,tropical depression,-1,25,1011,,,1979-06-19 18:00:00,1979-06-19,1979-06-19,18:00:00,POINT (10.2 -46),1979-07-19
247,Ana,1979,06,20,00,10.5,-47,tropical depression,-1,25,1010,,,1979-06-20 00:00:00,1979-06-20,1979-06-20,00:00:00,POINT (10.5 -47),1979-07-20
248,Ana,1979,06,20,06,10.9,-48.1,tropical depression,-1,25,1010,,,1979-06-20 06:00:00,1979-06-20,1979-06-20,06:00:00,POINT (10.9 -48.1),1979-07-20
249,Ana,1979,06,20,12,11.3,-49.2,tropical depression,-1,25,1010,,,1979-06-20 12:00:00,1979-06-20,1979-06-20,12:00:00,POINT (11.3 -49.2),1979-07-20
250,Ana,1979,06,20,18,11.8,-50.2,tropical depression,-1,25,1009,,,1979-06-20 18:00:00,1979-06-20,1979-06-20,18:00:00,POINT (11.8 -50.2),1979-07-20
251,Ana,1979,06,21,00,12.3,-51.1,tropical depression,-1,30,1009,,,1979-06-21 00:00:00,1979-06-21,1979-06-21,00:00:00,POINT (12.3 -51.1),1979-07-21
252,Ana,1979,06,21,06,12.9,-51.9,tropical depression,-1,30,1008,,,1979-06-21 06:00:00,1979-06-21,1979-06-21,06:00:00,POINT (12.9 -51.9),1979-07-21
253,Ana,1979,06,21,12,13.5,-52.7,tropical depression,-1,30,1008,,,1979-06-21 12:00:00,1979-06-21,1979-06-21,12:00:00,POINT (13.5 -52.7),1979-07-21
254,Ana,1979,06,21,18,13.9,-53.5,tropical depression,-1,30,1007,,,1979-06-21 18:00:00,1979-06-21,1979-06-21,18:00:00,POINT (13.9 -53.5),1979-07-21
255,Ana,1979,06,22,00,14.2,-54.7,tropical storm,0,35,1007,,,1979-06-22 00:00:00,1979-06-22,1979-06-22,00:00:00,POINT (14.2 -54.7),1979-07-22
256,Ana,1979,06,22,06,14.2,-55.8,tropical storm,0,40,1005,,,1979-06-22 06:00:00,1979-06-22,1979-06-22,06:00:00,POINT (14.2 -55.8),1979-07-22
257,Ana,1979,06,22,12,14.2,-56.9,tropical storm,0,50,1006,,,1979-06-22 12:00:00,1979-06-22,1979-06-22,12:00:00,POINT (14.2 -56.9),1979-07-22
258,Ana,1979,06,22,18,14.1,-58.3,tropical storm,0,40,1008,,,1979-06-22 18:00:00,1979-06-22,1979-06-22,18:00:00,POINT (14.1 -58.3),1979-07-22
259,Ana,1979,06,23,00,14.1,-59.8,tropical storm,0,35,1010,,,1979-06-23 00:00:00,1979-06-23,1979-06-23,00:00:00,POINT (14.1 -59.8),1979-07-23
260,Ana,1979,06,23,06,14,-61.3,tropical depression,-1,30,1012,,,1979-06-23 06:00:00,1979-06-23,1979-06-23,06:00:00,POINT (14 -61.3),1979-07-23
261,Ana,1979,06,23,12,14,-62.8,tropical depression,-1,25,1012,,,1979-06-23 12:00:00,1979-06-23,1979-06-23,12:00:00,POINT (14 -62.8),1979-07-23
262,Ana,1979,06,23,18,14,-64.5,tropical depression,-1,25,1012,,,1979-06-23 18:00:00,1979-06-23,1979-06-23,18:00:00,POINT (14 -64.5),1979-07-23
263,Ana,1979,06,24,00,14,-66.2,tropical depression,-1,25,1012,,,1979-06-24 00:00:00,1979-06-24,1979-06-24,00:00:00,POINT (14 -66.2),1979-07-24
264,Bob,1979,07,9,12,22,-96,tropical depression,-1,20,1012,,,1979-07-09 12:00:00,1979-07-09,1979-07-09,12:00:00,POINT (22 -96),1979-08-08
265,Bob,1979,07,9,18,22.5,-95.3,tropical depression,-1,25,1010,,,1979-07-09 18:00:00,1979-07-09,1979-07-09,18:00:00,POINT (22.5 -95.3),1979-08-08
266,Bob,1979,07,10,00,23,-94.6,tropical depression,-1,30,1007,,,1979-07-10 00:00:00,1979-07-10,1979-07-10,00:00:00,POINT (23 -94.6),1979-08-09
267,Bob,1979,07,10,06,23.5,-93.8,tropical storm,0,35,1004,,,1979-07-10 06:00:00,1979-07-10,1979-07-10,06:00:00,POINT (23.5 -93.8),1979-08-09
268,Bob,1979,07,10,12,24,-93,tropical storm,0,50,998,,,1979-07-10 12:00:00,1979-07-10,1979-07-10,12:00:00,POINT (24 -93),1979-08-09
269,Bob,1979,07,10,18,25,-92.3,tropical storm,0,55,996,,,1979-07-10 18:00:00,1979-07-10,1979-07-10,18:00:00,POINT (25 -92.3),1979-08-09
270,Bob,1979,07,11,00,26.2,-91.6,hurricane,1,65,988,,,1979-07-11 00:00:00,1979-07-11,1979-07-11,00:00:00,POINT (26.2 -91.6),1979-08-10
271,Bob,1979,07,11,06,27.8,-91.1,hurricane,1,65,991,,,1979-07-11 06:00:00,1979-07-11,1979-07-11,06:00:00,POINT (27.8 -91.1),1979-08-10
272,Bob,1979,07,11,12,29.1,-90.6,hurricane,1,65,986,,,1979-07-11 12:00:00,1979-07-11,1979-07-11,12:00:00,POINT (29.1 -90.6),1979-08-10
273,Bob,1979,07,11,18,31,-90.2,tropical storm,0,40,992,,,1979-07-11 18:00:00,1979-07-11,1979-07-11,18:00:00,POINT (31 -90.2),1979-08-10
274,Bob,1979,07,12,00,32.5,-89.9,tropical depression,-1,30,998,,,1979-07-12 00:00:00,1979-07-12,1979-07-12,00:00:00,POINT (32.5 -89.9),1979-08-11
275,Bob,1979,07,12,06,34,-89.7,tropical depression,-1,25,1002,,,1979-07-12 06:00:00,1979-07-12,1979-07-12,06:00:00,POINT (34 -89.7),1979-08-11
276,Bob,1979,07,12,12,35.9,-89.1,tropical depression,-1,25,1004,,,1979-07-12 12:00:00,1979-07-12,1979-07-12,12:00:00,POINT (35.9 -89.1),1979-08-11
277,Bob,1979,07,12,18,37.2,-87.8,tropical depression,-1,25,1006,,,1979-07-12 18:00:00,1979-07-12,1979-07-12,18:00:00,POINT (37.2 -87.8),1979-08-11
278,Bob,1979,07,13,00,38.5,-86.5,tropical depression,-1,25,1006,,,1979-07-13 00:00:00,1979-07-13,1979-07-13,00:00:00,POINT (38.5 -86.5),1979-08-12
279,Bob,1979,07,13,06,38.8,-85.3,tropical depression,-1,25,1006,,,1979-07-13 06:00:00,1979-07-13,1979-07-13,06:00:00,POINT (38.8 -85.3),1979-08-12
280,Bob,1979,07,13,12,39,-84,tropical depression,-1,25,1007,,,1979-07-13 12:00:00,1979-07-13,1979-07-13,12:00:00,POINT (39 -84),1979-08-12
281,Bob,1979,07,13,18,39,-82.7,tropical depression,-1,25,1008,,,1979-07-13 18:00:00,1979-07-13,1979-07-13,18:00:00,POINT (39 -82.7),1979-08-12
282,Bob,1979,07,14,00,39,-81.3,tropical depression,-1,20,1009,,,1979-07-14 00:00:00,1979-07-14,1979-07-14,00:00:00,POINT (39 -81.3),1979-08-13
283,Bob,1979,07,14,06,38.7,-80.1,tropical depression,-1,20,1009,,,1979-07-14 06:00:00,1979-07-14,1979-07-14,06:00:00,POINT (38.7 -80.1),1979-08-13
284,Bob,1979,07,14,12,38.3,-78.8,tropical depression,-1,20,1010,,,1979-07-14 12:00:00,1979-07-14,1979-07-14,12:00:00,POINT (38.3 -78.8),1979-08-13
285,Bob,1979,07,14,18,37.9,-77.7,tropical depression,-1,20,1010,,,1979-07-14 18:00:00,1979-07-14,1979-07-14,18:00:00,POINT (37.9 -77.7),1979-08-13
286,Bob,1979,07,15,00,37.5,-76.5,tropical depression,-1,20,1011,,,1979-07-15 00:00:00,1979-07-15,1979-07-15,00:00:00,POINT (37.5 -76.5),1979-08-14
287,Bob,1979,07,15,06,36.8,-76.3,tropical depression,-1,20,1011,,,1979-07-15 06:00:00,1979-07-15,1979-07-15,06:00:00,POINT (36.8 -76.3),1979-08-14
288,Bob,1979,07,15,12,36,-76,tropical depression,-1,20,1012,,,1979-07-15 12:00:00,1979-07-15,1979-07-15,12:00:00,POINT (36 -76),1979-08-14
289,Bob,1979,07,15,18,35,-76.3,tropical depression,-1,20,1012,,,1979-07-15 18:00:00,1979-07-15,1979-07-15,18:00:00,POINT (35 -76.3),1979-08-14
293,Claudette,1979,07,15,12,12.5,-46.3,tropical depression,-1,20,1014,,,1979-07-15 12:00:00,1979-07-15,1979-07-15,12:00:00,POINT (12.5 -46.3),1979-08-14
294,Claudette,1979,07,15,18,12.8,-48.4,tropical depression,-1,20,1014,,,1979-07-15 18:00:00,1979-07-15,1979-07-15,18:00:00,POINT (12.8 -48.4),1979-08-14
298,Claudette,1979,07,16,18,16.5,-55.5,tropical depression,-1,30,1011,,,1979-07-16 18:00:00,1979-07-16,1979-07-16,18:00:00,POINT (16.5 -55.5),1979-08-15
297,Claudette,1979,07,16,12,15.7,-53.8,tropical depression,-1,30,1011,,,1979-07-16 12:00:00,1979-07-16,1979-07-16,12:00:00,POINT (15.7 -53.8),1979-08-15
296,Claudette,1979,07,16,06,14.6,-52.1,tropical depression,-1,25,1012,,,1979-07-16 06:00:00,1979-07-16,1979-07-16,06:00:00,POINT (14.6 -52.1),1979-08-15
290,Bob,1979,07,16,00,34,-76.5,tropical depression,-1,20,1013,,,1979-07-16 00:00:00,1979-07-16,1979-07-16,00:00:00,POINT (34 -76.5),1979-08-15
295,Claudette,1979,07,16,00,13.4,-50.4,tropical depression,-1,25,1012,,,1979-07-16 00:00:00,1979-07-16,1979-07-16,00:00:00,POINT (13.4 -50.4),1979-08-15
292,Bob,1979,07,16,12,33,-75,tropical depression,-1,20,1014,,,1979-07-16 12:00:00,1979-07-16,1979-07-16,12:00:00,POINT (33 -75),1979-08-15
291,Bob,1979,07,16,06,33.5,-75.8,tropical depression,-1,20,1013,,,1979-07-16 06:00:00,1979-07-16,1979-07-16,06:00:00,POINT (33.5 -75.8),1979-08-15
302,Claudette,1979,07,17,18,18,-62.1,tropical storm,0,40,1010,,,1979-07-17 18:00:00,1979-07-17,1979-07-17,18:00:00,POINT (18 -62.1),1979-08-16
301,Claudette,1979,07,17,12,17.8,-60.3,tropical storm,0,35,1011,,,1979-07-17 12:00:00,1979-07-17,1979-07-17,12:00:00,POINT (17.8 -60.3),1979-08-16
300,Claudette,1979,07,17,06,17.5,-58.8,tropical depression,-1,30,1011,,,1979-07-17 06:00:00,1979-07-17,1979-07-17,06:00:00,POINT (17.5 -58.8),1979-08-16
299,Claudette,1979,07,17,00,17,-57.2,tropical depression,-1,30,1011,,,1979-07-17 00:00:00,1979-07-17,1979-07-17,00:00:00,POINT (17 -57.2),1979-08-16
305,Claudette,1979,07,18,12,18.4,-67,tropical depression,-1,30,1011,,,1979-07-18 12:00:00,1979-07-18,1979-07-18,12:00:00,POINT (18.4 -67),1979-08-17
306,Claudette,1979,07,18,18,18.5,-68.5,tropical depression,-1,25,1012,,,1979-07-18 18:00:00,1979-07-18,1979-07-18,18:00:00,POINT (18.5 -68.5),1979-08-17
